UTM_Easting,UTM_Northing,Cotton Yield
714893,6787491,10.20564603
714893,6787489,10.32026784
714893,6787487,10.22801926
714893,6787485,10.16702177
714893,6787483,9.975990011
714893,6787481,9.796578374
714893,6787479,9.626699569
714893,6787477,9.669570768
714893,6787475,9.637386536
714893,6787473,9.605202303
714893,6787471,9.557132342
714893,6787469,9.500231793
714893,6787467,9.459927823
714893,6787465,9.484204508
714893,6787463,9.513141634
714893,6787461,9.50554168
714893,6787459,9.52659848
714893,6787457,9.484734546
714893,6787455,9.484031099
714893,6787453,9.469578493
714893,6787451,9.461433557
714893,6787449,9.454899029
714893,6787447,9.519878812
714893,6787445,9.615436675
714893,6787443,9.70956376
714893,6787441,9.840352827
714893,6787439,9.849765448
714893,6787437,9.822282601
714893,6787435,9.710101352
714893,6787433,9.573656931
714893,6787431,9.346390181
714893,6787429,9.219063304
714893,6787427,9.131773685
714893,6787425,9.239118703
714893,6787423,9.381246387
714893,6787421,9.534694499
714893,6787419,9.589813298
714893,6787417,9.609780636
714893,6787415,9.455121385
714893,6787413,9.32688786
714893,6787411,9.275989275
714893,6787409,9.322615092
714893,6787407,9.413214903
714893,6787405,9.475990198
714893,6787403,9.53224796
714893,6787401,9.529021255
714893,6787399,9.526599459
714893,6787397,9.533667433
714893,6787395,9.656560744
714893,6787393,9.759545861
714893,6787391,9.897675577
714893,6787389,9.993432909
714893,6787387,10.04254599
714893,6787385,9.97583374
714893,6787383,9.884698161
714893,6787381,9.817902449
714893,6787379,9.793479122
714893,6787377,9.805971014
714893,6787375,9.800916188
714893,6787373,9.84094078
714893,6787371,9.865586857
714893,6787369,9.875208094
714893,6787367,9.8611022
714893,6787365,9.800852795
714893,6787363,9.666501393
714893,6787361,9.547528505
714893,6787359,9.506297062
714893,6787357,9.541847487
714893,6787355,9.641088141
714893,6787353,9.786579372
714893,6787351,9.997589699
714893,6787349,10.14588342
714893,6787347,10.08411072
714893,6787345,9.920840041
714893,6787343,9.786115481
714893,6787341,9.591524089
714893,6787339,9.382534953
714893,6787337,9.297175263
714893,6787335,9.45292226
714893,6787333,9.648688146
714893,6787331,9.838801766
714893,6787329,9.992398695
714893,6787327,10.13325584
714893,6787325,10.13450427
714893,6787323,10.07753949
714893,6787321,9.946411277
714893,6787319,9.866197502
714893,6787317,9.786792044
714893,6787315,9.817605478
714893,6787313,9.845262453
714893,6787311,9.954153374
714893,6787309,10.04309783
714893,6787307,10.10505424
714893,6787305,10.06178018
714893,6787303,9.962393921
714893,6787301,9.855937144
714893,6787299,9.762915646
714893,6787297,9.700383237
714893,6787295,9.615903004
714893,6787293,9.587534962
714893,6787291,9.591908346
714893,6787289,9.630684098
714893,6787287,9.674357308
714893,6787285,9.72680637
714893,6787283,9.779255431
714893,6787281,9.798963067
714893,6787279,9.623178372
714893,6787277,9.442443684
714893,6787275,9.25485339
714893,6787273,9.243654943
714893,6787271,9.262413787
714893,6787269,9.448773773
714893,6787267,9.611335146
714893,6787265,9.775811261
714893,6787263,9.802523368
714893,6787261,9.842748966
714893,6787259,9.848189129
714893,6787257,9.871231127
714893,6787255,9.872737345
714893,6787253,9.843476943
714893,6787251,9.77972636
714893,6787249,9.746925033
714893,6787247,9.715556044
714893,6787245,9.73520051
714893,6787243,9.790406327
714893,6787241,9.756989462
714893,6787239,9.684642554
714893,6787237,9.636768173
714893,6787235,9.59843849
714893,6787233,9.516686237
714893,6787231,9.463182823
714893,6787229,9.512548537
714893,6787227,9.53581855
714893,6787225,9.590743393
714893,6787223,9.668990683
714893,6787221,9.786607564
714893,6787219,9.825723905
714893,6787217,9.84636704
714893,6787215,9.80945739
714893,6787213,9.784867156
714893,6787211,9.705392008
714893,6787209,9.608290282
714893,6787207,9.621484545
714893,6787205,9.720525277
714893,6787203,9.783924146
714893,6787201,9.91423158
714893,6787199,9.928268367
714893,6787197,9.85542158
714893,6787195,9.7208862
714893,6787193,9.781332739
714893,6787191,9.841779278
714893,6787189,10.02988612
714893,6787187,10.10925303
714893,6787185,10.14412886
714893,6787183,9.983585287
714893,6787181,9.881577369
714893,6787179,9.819371386
714893,6787177,9.872303732
714893,6787175,9.857506234
714893,6787173,9.79487141
714893,6787171,9.6959959
714893,6787169,9.582451378
714893,6787167,9.462999541
714893,6787165,9.431610753
714893,6787163,9.473459269
714893,6787161,9.500274346
714893,6787159,9.526591056
714893,6787157,9.56078008
714893,6787155,9.626367995
714893,6787153,9.653395433
714893,6787151,9.700575896
714893,6787149,9.759061474
714893,6787147,9.849482275
714893,6787145,9.907507235
714893,6787143,9.862850384
714893,6787141,9.753501114
714893,6787139,9.622856502
714893,6787137,9.570907853
714893,6787135,9.514154013
714893,6787133,9.560360657
714893,6787131,9.673757571
714893,6787129,9.797144711
714893,6787127,9.792365808
714893,6787125,9.842682471
714893,6787123,9.906318451
714893,6787121,9.940042017
714893,6787119,10.03006112
714893,6787117,10.13565008
714893,6787115,10.17470433
714893,6787113,10.14961141
714893,6787111,10.11384568
714893,6787109,10.0048438
714893,6787107,9.950284364
714893,6787105,9.886773478
714893,6787103,9.89905742
714893,6787101,9.924454464
714893,6787099,9.966792119
714893,6787097,9.93621206
714893,6787095,9.920290853
714893,6787093,9.872798584
714893,6787091,9.851400031
714893,6787089,9.904403436
714893,6787087,9.975882109
714893,6787085,10.05889467
714893,6787083,10.16327638
714893,6787081,10.23070865
714893,6787079,10.22373897
714893,6787077,10.20913664
714893,6787075,10.23366523
714893,6787073,10.25674808
714893,6787071,10.26688195
714893,6787069,10.26858507
714893,6787067,10.27792083
714893,6787065,10.25980744
714893,6787063,10.26184343
714893,6787061,10.320488
714893,6787059,10.3146706
714893,6787057,10.23752446
714893,6787055,10.14869654
714893,6787053,10.07979808
714893,6787051,9.941153859
714893,6787049,9.875402373
714893,6787047,9.926016548
714893,6787045,9.903001861
714893,6787043,9.839908343
714893,6787041,9.775483426
714893,6787039,9.759056236
714893,6787037,9.697592132
714893,6787035,9.715237806
714893,6787033,9.805049406
714893,6787031,9.930693978
714893,6787029,10.00545617
714893,6787027,10.07489236
714893,6787025,10.16748211
714893,6787023,10.14891013
714893,6787021,10.12538324
714893,6787019,10.104741
714893,6787017,10.08652685
714893,6787015,10.04884087
714893,6787013,10.05015069
714893,6787011,10.07051354
714893,6787009,10.12527086
714893,6787007,10.19344507
714893,6787005,10.25245662
714893,6787003,10.1359942
714893,6787001,10.00543364
714893,6786999,9.821551788
714893,6786997,9.71765268
714893,6786995,9.613753572
714893,6786993,9.648039426
714893,6786991,9.679128294
714893,6786989,9.768202137
714893,6786987,9.766774266
714893,6786985,9.778274265
714893,6786983,9.811892918
714893,6786981,9.848708557
714893,6786979,9.778862479
714893,6786977,9.705469727
714893,6786975,9.618532178
714893,6786973,9.547194497
714893,6786971,9.493705626
714893,6786969,9.507820334
714893,6786967,9.660966808
714893,6786965,9.819638457
714893,6786963,9.977880606
714893,6786961,10.01340097
714893,6786959,10.03134979
714893,6786957,9.913813527
714893,6786955,9.756459829
714893,6786953,9.572846169
714893,6786951,9.494105485
714893,6786949,9.484853309
714893,6786947,9.456593509
714893,6786945,9.463242892
714893,6786943,9.48899685
714893,6786941,9.608712468
714893,6786939,9.676511119
714893,6786937,9.768902372
714893,6786935,9.882573931
714893,6786933,10.03597571
714893,6786931,10.09755379
714893,6786929,10.07159174
714893,6786927,10.04004471
714893,6786925,9.94327122
714893,6786923,9.800371284
714893,6786921,9.655333397
714893,6786919,9.556707207
714893,6786917,9.397966267
714893,6786915,9.267265552
714893,6786913,9.205430261
714893,6786911,9.255790515
714893,6786909,9.347279196
714893,6786907,9.507794348
714893,6786905,9.719716367
714893,6786903,9.876324571
714893,6786901,9.92073723
714893,6786899,9.890238534
714893,6786897,9.858825005
714893,6786895,9.781564324
714893,6786893,9.825679735
714893,6786891,9.869795147
714893,6786889,9.988821913
714893,6786887,10.06368652
714893,6786885,10.14889734
714893,6786883,10.11273207
714893,6786881,10.09195755
714893,6786879,10.07118304
714893,6786877,10.06682502
714893,6786875,10.02836853
714893,6786873,9.962360627
714893,6786871,9.85943283
714893,6786869,9.687665881
714893,6786867,9.517003022
714893,6786865,9.427577555
714893,6786863,9.403340811
714893,6786861,9.441791379
714893,6786859,9.5490811
714893,6786857,9.71057074
714893,6786855,9.797225357
714893,6786853,9.883362843
714893,6786851,9.92834215
714893,6786849,9.973321457
714893,6786847,10.01111458
714893,6786845,10.07660381
714893,6786843,10.10497286
714893,6786841,10.13334192
714893,6786839,10.14081265
714893,6786837,10.13049228
714893,6786835,10.12017192
714893,6786833,10.10985155
714893,6786831,9.964833662
714893,6786829,9.85054424
714893,6786827,9.72869727
714893,6786825,9.678791593
714893,6786823,9.628885915
714893,6786821,9.713677763
714893,6786819,9.847992649
714893,6786817,9.979287131
714893,6786815,10.03864032
714893,6786813,10.10859172
714893,6786811,10.17854312
714893,6786809,10.18914132
714893,6786807,10.19303432
714893,6786805,10.19024057
714893,6786803,10.17228409
714893,6786801,10.02747568
714893,6786799,9.842353572
714893,6786797,9.670958216
714893,6786795,9.517074913
714893,6786793,9.418382941
714893,6786791,9.44654291
714893,6786789,9.58050095
714893,6786787,9.680318177
714893,6786785,9.780869388
714893,6786783,9.810314776
714893,6786781,9.91815405
714893,6786779,9.997740385
714893,6786777,9.888868598
714893,6786775,9.482936003
714893,6786773,9.195143275
714893,6786771,9.064833803
714893,6786769,9.020200146
714893,6786767,9.191143886
714893,6786765,9.615437439
714893,6786763,9.920040987
714893,6786761,9.965424012
714893,6786759,9.886048232
714893,6786757,9.89408852
714893,6786755,9.934280519
714893,6786753,9.996501661
714893,6786751,10.24404489
714893,6786749,10.54639212
714893,6786747,10.76132329
714893,6786745,10.97625446
714893,6786743,11.19118562
714893,6786741,11.26386661
714893,6786739,11.26879874
714893,6786737,11.27701895
714895,6788001,11.91715122
714895,6787999,11.92726954
714895,6787997,11.88742194
714895,6787995,11.74724879
714895,6787993,11.65043975
714895,6787991,11.44369139
714895,6787989,11.04214124
714895,6787987,10.6825124
714895,6787985,10.38896198
714895,6787983,10.24984205
714895,6787981,10.16824098
714895,6787979,10.30563791
714895,6787977,10.31731435
714895,6787975,10.36648759
714895,6787973,10.24177346
714895,6787971,10.10868778
714895,6787969,9.968160861
714895,6787967,9.953354413
714895,6787965,9.933649035
714895,6787963,9.920378559
714895,6787961,9.907021579
714895,6787959,10.08430647
714895,6787957,10.26050841
714895,6787955,10.42986456
714895,6787953,10.50792205
714895,6787951,10.55444153
714895,6787949,10.41031914
714895,6787947,10.16290965
714895,6787945,9.922069788
714895,6787943,9.772528582
714895,6787941,9.681817543
714895,6787939,9.619788856
714895,6787937,9.662130218
714895,6787935,9.713528715
714895,6787933,9.748795671
714895,6787931,9.74352125
714895,6787929,9.675023194
714895,6787927,9.636219209
714895,6787925,9.593533189
714895,6787923,9.577795439
714895,6787921,9.57270593
714895,6787919,9.602157704
714895,6787917,9.60991918
714895,6787915,9.582231877
714895,6787913,9.543727844
714895,6787911,9.58984611
714895,6787909,9.710810804
714895,6787907,9.823771724
714895,6787905,9.915196065
714895,6787903,9.962315321
714895,6787901,9.916198494
714895,6787899,9.879683463
714895,6787897,9.915436638
714895,6787895,9.995084958
714895,6787893,10.12765061
714895,6787891,10.17430379
714895,6787889,10.13650876
714895,6787887,9.984994728
714895,6787885,9.939702788
714895,6787883,9.873822378
714895,6787881,9.913527242
714895,6787879,9.914725522
714895,6787877,9.99733327
714895,6787875,9.931603098
714895,6787873,9.927846971
714895,6787871,9.924090844
714895,6787869,9.9588413
714895,6787867,9.897492951
714895,6787865,9.846458634
714895,6787863,9.745426498
714895,6787861,9.666153858
714895,6787859,9.574479973
714895,6787857,9.535584142
714895,6787855,9.447814511
714895,6787853,9.348442805
714895,6787851,9.227311604
714895,6787849,9.136610519
714895,6787847,9.035226661
714895,6787845,9.027608615
714895,6787843,8.988312051
714895,6787841,9.010221042
714895,6787839,9.01410116
714895,6787837,9.021889312
714895,6787835,9.040137833
714895,6787833,9.101666947
714895,6787831,9.117569712
714895,6787829,9.1233488
714895,6787827,9.139264698
714895,6787825,9.156181582
714895,6787823,9.151624589
714895,6787821,9.133661901
714895,6787819,9.019650227
714895,6787817,8.920451177
714895,6787815,8.80979077
714895,6787813,8.712975673
714895,6787811,8.65543028
714895,6787809,8.708762676
714895,6787807,8.769062521
714895,6787805,8.763557003
714895,6787803,8.765680054
714895,6787801,8.690969562
714895,6787799,8.646442066
714895,6787797,8.630862857
714895,6787795,8.652832215
714895,6787793,8.81117797
714895,6787791,9.004914052
714895,6787789,9.143719055
714895,6787787,9.15839439
714895,6787785,9.201326519
714895,6787783,9.107882251
714895,6787781,9.049200525
714895,6787779,9.010550696
714895,6787777,9.061116138
714895,6787775,8.983050915
714895,6787773,8.878379132
714895,6787771,8.708880083
714895,6787769,8.662350881
714895,6787767,8.653688814
714895,6787765,8.773657412
714895,6787763,8.958744176
714895,6787761,9.096546833
714895,6787759,9.101015437
714895,6787757,9.014445859
714895,6787755,8.929330139
714895,6787753,8.805702813
714895,6787751,8.782982341
714895,6787749,8.735633375
714895,6787747,8.733593511
714895,6787745,8.740291817
714895,6787743,8.735302807
714895,6787741,8.706755774
714895,6787739,8.766848292
714895,6787737,8.802844342
714895,6787735,8.827773476
714895,6787733,8.887781819
714895,6787731,9.057748695
714895,6787729,9.174079781
714895,6787727,9.235969034
714895,6787725,9.219354865
714895,6787723,9.179348805
714895,6787721,9.015527679
714895,6787719,8.908891385
714895,6787717,8.872841376
714895,6787715,8.935125005
714895,6787713,9.049735031
714895,6787711,9.212666807
714895,6787709,9.308298556
714895,6787707,9.456306089
714895,6787705,9.627529582
714895,6787703,9.701767891
714895,6787701,9.690776777
714895,6787699,9.716383487
714895,6787697,9.72197116
714895,6787695,9.713097225
714895,6787693,9.748882076
714895,6787691,9.817821135
714895,6787689,9.912669494
714895,6787687,9.960461953
714895,6787685,9.980544732
714895,6787683,9.951785687
714895,6787681,9.929466401
714895,6787679,9.83471222
714895,6787677,9.726230414
714895,6787675,9.619816129
714895,6787673,9.569734363
714895,6787671,9.7046275
714895,6787669,9.903365504
714895,6787667,10.17997895
714895,6787665,10.41133793
714895,6787663,10.63520622
714895,6787661,10.54545267
714895,6787659,10.35474086
714895,6787657,10.163745
714895,6787655,10.08155498
714895,6787639,8.536240171
714895,6787637,8.617394697
714895,6787635,8.68772862
714895,6787633,8.769784864
714895,6787631,8.906793741
714895,6787629,9.007001483
714895,6787627,9.096075033
714895,6787625,9.080455441
714895,6787623,8.885295552
714895,6787621,8.515309643
714895,6787619,8.138993265
714895,6787617,7.79540005
714895,6787615,7.793972061
714895,6787613,8.280365501
714895,6787611,8.851741143
714895,6787609,9.236115758
714895,6787607,9.620490373
714895,6787605,9.723822227
714895,6787603,9.431453507
714895,6787601,9.139084786
714895,6787599,9.033717092
714895,6787597,8.738750235
714895,6787595,8.496275883
714895,6787593,8.350527693
714895,6787591,8.332601552
714895,6787589,8.314675412
714895,6787587,8.511706406
714895,6787585,8.839497288
714895,6787583,9.123437198
714895,6787581,9.279555058
714895,6787579,9.354493054
714895,6787577,9.404073078
714895,6787575,9.275872732
714895,6787573,9.074129466
714895,6787571,8.872386201
714895,6787569,8.7518228
714895,6787567,8.783114399
714895,6787565,8.904342201
714895,6787563,9.099112921
714895,6787561,9.329816878
714895,6787559,9.596329616
714895,6787557,9.710987353
714895,6787555,9.726374931
714895,6787553,9.71064932
714895,6787551,9.696183572
714895,6787549,9.550346553
714895,6787547,9.361424476
714895,6787545,9.272459187
714895,6787543,9.296555599
714895,6787541,9.393443206
714895,6787539,9.585893303
714895,6787537,9.566101344
714895,6787535,9.325645944
714895,6787533,8.925469014
714895,6787531,8.647481279
714895,6787529,8.483702098
714895,6787527,8.575250032
714895,6787525,8.819244064
714895,6787523,9.143894181
714895,6787521,9.220824739
714895,6787519,9.304421889
714895,6787517,9.325834204
714895,6787515,9.415245996
714895,6787513,9.600973849
714895,6787511,9.792193785
714895,6787509,9.862538575
714895,6787507,9.95547465
714895,6787505,9.929947701
714895,6787503,9.805221626
714895,6787501,9.717675094
714895,6787499,9.697527072
714895,6787497,9.716972599
714895,6787495,9.828103515
714895,6787493,10.01616592
714895,6787491,10.17710278
714895,6787489,10.20629255
714895,6787487,10.10180568
714895,6787485,10.01693839
714895,6787483,9.867901838
714895,6787481,9.751199497
714895,6787479,9.698845723
714895,6787477,9.761651004
714895,6787475,9.737915094
714895,6787473,9.701416963
714895,6787471,9.624654964
714895,6787469,9.547179905
714895,6787467,9.48016638
714895,6787465,9.484243906
714895,6787463,9.482484959
714895,6787461,9.488655668
714895,6787459,9.523812195
714895,6787457,9.495978938
714895,6787455,9.466972081
714895,6787453,9.444931004
714895,6787451,9.424813771
714895,6787449,9.374175687
714895,6787447,9.394583448
714895,6787445,9.545241248
714895,6787443,9.689744912
714895,6787441,9.82778481
714895,6787439,9.852290684
714895,6787437,9.862088748
714895,6787435,9.72985054
714895,6787433,9.51513086
714895,6787431,9.288514182
714895,6787429,9.17767962
714895,6787427,9.123352222
714895,6787425,9.129332255
714895,6787423,9.222818586
714895,6787421,9.3079706
714895,6787419,9.331263478
714895,6787417,9.305937486
714895,6787415,9.242975931
714895,6787413,9.197058075
714895,6787411,9.175911456
714895,6787409,9.257866419
714895,6787407,9.374805501
714895,6787405,9.461256249
714895,6787403,9.537904075
714895,6787401,9.559384241
714895,6787399,9.539621963
714895,6787397,9.551642377
714895,6787395,9.65061336
714895,6787393,9.766334205
714895,6787391,9.87382491
714895,6787389,9.966085167
714895,6787387,9.998398126
714895,6787385,9.952624194
714895,6787383,9.836999095
714895,6787381,9.777829518
714895,6787379,9.733890388
714895,6787377,9.743039801
714895,6787375,9.74188445
714895,6787373,9.774119907
714895,6787371,9.77091368
714895,6787369,9.786074211
714895,6787367,9.76133429
714895,6787365,9.683692753
714895,6787363,9.595847224
714895,6787361,9.550385658
714895,6787359,9.564551754
714895,6787357,9.608892577
714895,6787355,9.707576099
714895,6787353,9.828083651
714895,6787351,9.975365391
714895,6787349,10.04465271
714895,6787347,9.920813105
714895,6787345,9.760937023
714895,6787343,9.623261414
714895,6787341,9.466180211
714895,6787339,9.319004076
714895,6787337,9.300733878
714895,6787335,9.488042867
714895,6787333,9.677583958
714895,6787331,9.859756456
714895,6787329,9.960093764
714895,6787327,10.061097
714895,6787325,9.992557532
714895,6787323,9.912136149
714895,6787321,9.813973802
714895,6787319,9.787741576
714895,6787317,9.78013243
714895,6787315,9.846943324
714895,6787313,9.902053241
714895,6787311,10.00945895
714895,6787309,10.04979609
714895,6787307,10.08996078
714895,6787305,10.06271557
714895,6787303,9.945666047
714895,6787301,9.794061699
714895,6787299,9.7011678
714895,6787297,9.614719269
714895,6787295,9.504301191
714895,6787293,9.492979587
714895,6787291,9.524813338
714895,6787289,9.5714701
714895,6787287,9.600152539
714895,6787285,9.624091129
714895,6787283,9.638737558
714895,6787281,9.560586995
714895,6787279,9.353163656
714895,6787277,9.159010891
714895,6787275,8.994599757
714895,6787273,9.035125547
714895,6787271,9.125292975
714895,6787269,9.338268278
714895,6787267,9.545041573
714895,6787265,9.72517969
714895,6787263,9.735927144
714895,6787261,9.802694174
714895,6787259,9.843924967
714895,6787257,9.880210996
714895,6787255,9.902349655
714895,6787253,9.879507057
714895,6787251,9.804276376
714895,6787249,9.744149114
714895,6787247,9.703184399
714895,6787245,9.694963855
714895,6787243,9.753390741
714895,6787241,9.77082481
714895,6787239,9.756821364
714895,6787237,9.713666972
714895,6787235,9.686868013
714895,6787233,9.602856618
714895,6787231,9.500500458
714895,6787229,9.460990731
714895,6787227,9.459522934
714895,6787225,9.494212474
714895,6787223,9.552786848
714895,6787221,9.679791427
714895,6787219,9.796846164
714895,6787217,9.847800157
714895,6787215,9.846241382
714895,6787213,9.823839701
714895,6787211,9.789771501
714895,6787209,9.708652833
714895,6787207,9.731015959
714895,6787205,9.828778054
714895,6787203,9.923498217
714895,6787201,9.998964769
714895,6787199,9.977270495
714895,6787197,9.880911398
714895,6787195,9.764990172
714895,6787193,9.823412556
714895,6787191,9.900030958
714895,6787189,10.06193465
714895,6787187,10.1601282
714895,6787185,10.18555571
714895,6787183,10.03663961
714895,6787181,9.918055935
714895,6787179,9.847372002
714895,6787177,9.86077523
714895,6787175,9.827137262
714895,6787173,9.780969858
714895,6787171,9.704470033
714895,6787169,9.615823867
714895,6787167,9.494486468
714895,6787165,9.437119457
714895,6787163,9.417022776
714895,6787161,9.417511705
714895,6787159,9.430146976
714895,6787157,9.466143269
714895,6787155,9.557587521
714895,6787153,9.622920031
714895,6787151,9.695237982
714895,6787149,9.77042992
714895,6787147,9.858998501
714895,6787145,9.894477189
714895,6787143,9.896178616
714895,6787141,9.828324306
714895,6787139,9.755484287
714895,6787137,9.753833124
714895,6787135,9.724056848
714895,6787133,9.698677456
714895,6787131,9.720842547
714895,6787129,9.745119359
714895,6787127,9.705592284
714895,6787125,9.746009627
714895,6787123,9.817178195
714895,6787121,9.887386489
714895,6787119,10.01048068
714895,6787117,10.12214347
714895,6787115,10.14310178
714895,6787113,10.10136397
714895,6787111,10.06356059
714895,6787109,9.983880955
714895,6787107,9.932204065
714895,6787105,9.907865224
714895,6787103,9.949401046
714895,6787101,9.995894788
714895,6787099,10.03137889
714895,6787097,10.03507362
714895,6787095,10.03642353
714895,6787093,10.03459489
714895,6787091,9.997613101
714895,6787089,10.02745611
714895,6787087,10.06108575
714895,6787085,10.10624927
714895,6787083,10.1681917
714895,6787081,10.2517954
714895,6787079,10.2685743
714895,6787077,10.24285279
714895,6787075,10.21713129
714895,6787073,10.20011698
714895,6787071,10.12925264
714895,6787069,10.05838829
714895,6787067,10.03002436
714895,6787065,10.02602669
714895,6787063,10.02371178
714895,6787061,10.07524691
714895,6787059,10.07647117
714895,6787057,10.05608931
714895,6787055,10.01134118
714895,6787053,9.90255938
714895,6787051,9.790177533
714895,6787049,9.728106554
714895,6787047,9.769821965
714895,6787045,9.762488355
714895,6787043,9.792019559
714895,6787041,9.793789683
714895,6787039,9.822583988
714895,6787037,9.769198021
714895,6787035,9.763942648
714895,6787033,9.838773412
714895,6787031,9.944965306
714895,6787029,10.03528639
714895,6787027,10.08713817
714895,6787025,10.15066617
714895,6787023,10.16073505
714895,6787021,10.18182214
714895,6787019,10.19175586
714895,6787017,10.18879855
714895,6787015,10.15106083
714895,6787013,10.104585
714895,6787011,10.02275757
714895,6787009,9.972860215
714895,6787007,9.984842163
714895,6787005,10.06274054
714895,6787003,10.0021285
714895,6787001,9.943024432
714895,6786999,9.833063454
714895,6786997,9.79243726
714895,6786995,9.709917257
714895,6786993,9.715169728
714895,6786991,9.803378485
714895,6786989,9.91051408
714895,6786987,9.937795923
714895,6786985,9.947701365
714895,6786983,9.990455829
714895,6786981,9.973079428
714895,6786979,9.874311942
714895,6786977,9.775544456
714895,6786975,9.685816206
714895,6786973,9.591055998
714895,6786971,9.516102591
714895,6786969,9.52254027
714895,6786967,9.693760961
714895,6786965,9.883291612
714895,6786963,10.04318467
714895,6786961,10.07891739
714895,6786959,10.09978035
714895,6786957,9.955860294
714895,6786955,9.743594846
714895,6786953,9.563829019
714895,6786951,9.488416734
714895,6786949,9.508384275
714895,6786947,9.503796465
714895,6786945,9.557581256
714895,6786943,9.59328395
714895,6786941,9.706181209
714895,6786939,9.738568397
714895,6786937,9.810280923
714895,6786935,9.868144062
714895,6786933,9.97509137
714895,6786931,10.05421735
714895,6786929,10.03919103
714895,6786927,10.00939473
714895,6786925,9.899451714
714895,6786923,9.755566147
714895,6786921,9.562307339
714895,6786919,9.450870732
714895,6786917,9.281938427
714895,6786915,9.191096285
714895,6786913,9.200730971
714895,6786911,9.332801201
714895,6786909,9.477201534
714895,6786907,9.651869658
714895,6786905,9.84481423
714895,6786903,9.942392386
714895,6786901,9.900393522
714895,6786899,9.798655362
714895,6786897,9.747235066
714895,6786895,9.713190172
714895,6786893,9.802568395
714895,6786891,9.909088094
714895,6786889,10.05760215
714895,6786887,10.13904575
714895,6786885,10.20074343
714895,6786883,10.1514277
714895,6786881,10.11066915
714895,6786879,10.08765554
714895,6786877,10.10397787
714895,6786875,10.05269448
714895,6786873,9.989001386
714895,6786871,9.903444486
714895,6786869,9.689425295
714895,6786867,9.504749734
714895,6786865,9.434818811
714895,6786863,9.404242278
714895,6786861,9.386972368
714895,6786859,9.498164749
714895,6786857,9.632554026
714895,6786855,9.72143969
714895,6786853,9.783226261
714895,6786851,9.845012831
714895,6786849,9.932843355
714895,6786847,10.00605378
714895,6786845,10.0776289
714895,6786843,10.13694873
714895,6786841,10.19626855
714895,6786839,10.15300991
714895,6786837,10.13536587
714895,6786835,10.11772182
714895,6786833,10.0854534
714895,6786831,9.921829227
714895,6786829,9.844569718
714895,6786827,9.744152264
714895,6786825,9.70149697
714895,6786823,9.673466057
714895,6786821,9.776790891
714895,6786819,9.950753002
714895,6786817,10.08898259
714895,6786815,10.14718998
714895,6786813,10.1802409
714895,6786811,10.21329182
714895,6786809,10.16587531
714895,6786807,10.07204235
714895,6786805,10.04049039
714895,6786803,10.02455282
714895,6786801,9.894651104
714895,6786799,9.753464488
714895,6786797,9.66571586
714895,6786795,9.566750115
714895,6786793,9.529131672
714895,6786791,9.605477375
714895,6786789,9.75999782
714895,6786787,9.884569857
714895,6786785,9.973604491
714895,6786783,9.988257437
714895,6786781,10.07113496
714895,6786779,10.11395707
714895,6786777,9.965374008
714895,6786775,9.651004971
714895,6786773,9.3592124
714895,6786771,9.227403826
714895,6786769,9.181824346
714895,6786767,9.350576912
714895,6786765,9.641534043
714895,6786763,9.912689946
714895,6786761,9.972219901
714895,6786759,9.923670225
714895,6786757,9.930205903
714895,6786755,9.987056553
714895,6786753,10.06370843
714895,6786751,10.34975506
714895,6786749,10.66611892
714895,6786747,10.92739743
714895,6786745,11.18867594
714895,6786743,11.44995444
714895,6786741,11.4964315
714895,6786739,11.49937254
714895,6786737,11.50441431
714897,6788001,12.05544065
714897,6787999,12.03181455
714897,6787997,11.91234978
714897,6787995,11.74275371
714897,6787993,11.63353145
714897,6787991,11.35449518
714897,6787989,10.95661058
714897,6787987,10.66018153
714897,6787985,10.39530842
714897,6787983,10.24772028
714897,6787981,10.21752571
714897,6787979,10.36057968
714897,6787977,10.40847638
714897,6787975,10.4742473
714897,6787973,10.32327125
714897,6787971,10.18532328
714897,6787969,10.03390209
714897,6787967,10.03045844
714897,6787965,10.02330242
714897,6787963,10.04959506
714897,6787961,10.08943151
714897,6787959,10.28926191
714897,6787957,10.42741884
714897,6787955,10.55475065
714897,6787953,10.59407156
714897,6787951,10.60682058
714897,6787949,10.45957566
714897,6787947,10.20079787
714897,6787945,9.927125971
714897,6787943,9.777308301
714897,6787941,9.716270895
714897,6787939,9.65523349
714897,6787937,9.71458215
714897,6787935,9.811467657
714897,6787933,9.888446247
714897,6787931,9.854937304
714897,6787929,9.741975946
714897,6787927,9.630383103
714897,6787925,9.510685019
714897,6787923,9.463821267
714897,6787921,9.444056201
714897,6787919,9.503743551
714897,6787917,9.550002089
714897,6787915,9.577261936
714897,6787913,9.551594368
714897,6787911,9.618496708
714897,6787909,9.748312668
714897,6787907,9.890188925
714897,6787905,9.982235185
714897,6787903,10.01578524
714897,6787901,9.961525434
714897,6787899,9.908406319
714897,6787897,9.891875941
714897,6787895,9.959121408
714897,6787893,10.12025774
714897,6787891,10.16711102
714897,6787889,10.14990999
714897,6787887,10.03179493
714897,6787885,9.958347595
714897,6787883,9.849505607
714897,6787881,9.849384316
714897,6787879,9.791916249
714897,6787877,9.837566918
714897,6787875,9.817082467
714897,6787873,9.805910459
714897,6787871,9.790149334
714897,6787869,9.831734983
714897,6787867,9.756898366
714897,6787865,9.688581988
714897,6787863,9.610953168
714897,6787861,9.604757264
